,shop_name,shop_address,shop_lat,shop_lng,types
59,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
60,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
61,Food Lion,"2304 Madison St, Clarksville, TN 37041",36.5067924,-87.2708227,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
62,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
63,Food Lion,"944 Hillsboro Blvd, Manchester, TN 37355",35.4731239,-86.0797316,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
64,Food Lion,"1245 E Spring St, Cookeville, TN 38501",36.1530082,-85.4787049,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
65,Food Lion,"5021 Trotwood Ave Ste 7, Columbia, TN 38401",35.5880896,-87.0977211,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
67,Food Lion,"219 Colloredo Blvd, Shelbyville, TN 37160",35.4931018,-86.4683408,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
68,Food Lion,"1764 State Hwy 48, Clarksville, TN 37040",36.478286,-87.3773119,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
69,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
70,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
71,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
73,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
74,Food Lion,"2304 Madison St, Clarksville, TN 37041",36.5067924,-87.2708227,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
75,Food Lion,"1764 State Hwy 48, Clarksville, TN 37040",36.478286,-87.3773119,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
76,Food Lion,"944 Hillsboro Blvd, Manchester, TN 37355",35.4731239,-86.0797316,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
77,Food Lion,"5021 Trotwood Ave Ste 7, Columbia, TN 38401",35.5880896,-87.0977211,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
78,Food Lion,"219 Colloredo Blvd, Shelbyville, TN 37160",35.4931018,-86.4683408,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
79,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
80,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
81,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
82,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
83,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
84,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
85,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
86,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
87,Food Lion,"219 Colloredo Blvd, Shelbyville, TN 37160",35.4931018,-86.4683408,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
88,Food Lion,"944 Hillsboro Blvd, Manchester, TN 37355",35.4731239,-86.0797316,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
89,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
90,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
91,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
92,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
93,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
94,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
95,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
96,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
97,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
98,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
99,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
100,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
101,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
102,Food Lion,"5021 Trotwood Ave Ste 7, Columbia, TN 38401",35.5880896,-87.0977211,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
103,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
104,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
105,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
106,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
108,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
109,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
110,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
111,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
113,Food Lion,"219 Colloredo Blvd, Shelbyville, TN 37160",35.4931018,-86.4683408,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
114,Food Lion,"2304 Madison St, Clarksville, TN 37041",36.5067924,-87.2708227,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
115,Food Lion,"944 Hillsboro Blvd, Manchester, TN 37355",35.4731239,-86.0797316,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
116,Food Lion,"5021 Trotwood Ave Ste 7, Columbia, TN 38401",35.5880896,-87.0977211,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
117,Food Lion,"1764 State Hwy 48, Clarksville, TN 37040",36.478286,-87.3773119,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
119,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
120,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
121,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
122,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
123,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
124,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
125,Food Lion,"304 S Broadway, Portland, TN 37148",36.5787216,-86.5142494,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
126,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
127,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
128,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
129,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
130,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
131,Food Lion,"1764 State Hwy 48, Clarksville, TN 37040",36.478286,-87.3773119,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
132,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
133,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
134,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
135,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
136,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
138,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
139,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
140,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
141,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
142,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
143,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
144,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
145,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
146,Food Lion,"2304 Madison St, Clarksville, TN 37041",36.5067924,-87.2708227,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
147,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
148,Food Lion,"5021 Trotwood Ave Ste 7, Columbia, TN 38401",35.5880896,-87.0977211,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
149,Food Lion,"944 Hillsboro Blvd, Manchester, TN 37355",35.4731239,-86.0797316,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
151,Food Lion,"471 E Main St, Gallatin, TN 37066",36.3900714,-86.4360845,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
152,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
153,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
154,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
155,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
156,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
157,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
158,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
159,Food Lion,"11459 Old Nashville Hwy, Smyrna, TN 37167",35.9567709,-86.5195602,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
160,Food Lion,"314 Frey St, Ashland City, TN 37015",36.2958639,-87.0479983,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
161,Food Lion,"5341 Main St, Spring Hill, TN 37174",35.7449949,-86.9404659,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
